ID,PA,PB,PC,PD,PE,PF,PG
PR53362,349,185,110,71,49,35,27
PR53363,374,198,117,75,52,37,28
PR53364,352,187,111,72,49,36,27
PR53365,349,186,111,72,50,36,27
PR53366,361,192,114,73,50,36,27
PR53367,396,210,124,80,55,40,30
PR53368,395,210,125,80,55,40,30
PR53369,404,214,127,82,56,41,31
PR53370,402,213,126,81,56,40,30
PR53371,452,239,141,90,62,45,34
PR53372,429,227,134,86,59,43,32
PR53373,388,205,121,78,53,39,29
PR53374,333,176,104,67,46,33,25
PR53375,313,167,99,64,44,32,24
PR53376,378,203,121,78,54,39,30
PR53377,308,165,99,64,44,32,24
PR53378,351,186,110,71,49,35,27
PR53379,347,184,109,70,48,35,26
PR53380,445,236,140,90,62,45,34
PR53381,442,235,139,90,62,45,34
PR53382,468,248,147,94,65,47,35
PR53383,384,203,120,77,53,38,29
PR53384,479,253,149,95,65,47,35
PR53385,411,218,129,83,57,41,31
PR53386,304,163,98,64,44,32,24
PR53387,409,217,129,83,57,41,31
PR53388,515,272,161,103,71,51,38
PR53389,407,216,128,82,56,41,31
PR53390,412,218,129,83,57,41,31
PR53391,425,225,133,85,58,42,32
PR53392,394,208,123,79,54,39,29
PR53393,462,244,144,92,63,45,34
PR53394,487,257,152,97,66,48,36
PR53395,466,246,145,93,64,46,35
PR53396,473,249,147,94,64,46,35
PR53397,386,204,121,78,53,39,29
PR53398,349,185,110,71,49,35,27
PR53399,444,234,138,88,60,43,33
PR53400,427,225,133,85,58,42,32
PR53401,406,215,127,82,56,41,31
PR53402,339,180,107,69,47,34,26
PR53403,383,203,120,77,53,38,29
PR53404,421,223,132,85,58,42,32
PR53405,382,202,120,77,53,38,29
PR53406,421,223,132,85,58,42,32
PR53407,328,174,103,66,45,33,25
PR53408,349,185,110,71,49,35,27
PR53409,477,252,149,95,65,47,35
PR53410,389,206,122,78,54,39,29
PR53411,320,170,101,65,45,33,25
PR53412,322,171,101,65,45,33,25
PR53413,313,166,99,64,44,32,24
PR53414,319,170,101,65,45,33,25
PR53415,314,167,99,64,44,32,24
PR53416,316,168,100,64,44,32,24
PR53417,312,166,99,64,44,32,24
PR53418,308,164,98,63,44,32,24
PR53419,320,170,101,65,45,33,25
PR53420,313,166,98,63,43,31,24
PR53421,310,165,98,63,44,32,24
PR53422,190,106,65,43,31,23,18
PR53423,357,190,113,73,50,36,27
PR53424,309,164,97,63,43,31,24
PR53425,407,216,128,82,56,41,31
PR53426,401,213,126,81,56,40,30
PR53427,305,163,97,63,43,32,24
PR53428,412,219,130,84,58,42,32
PR53429,358,191,113,73,50,36,27
PR53430,345,183,109,70,48,35,26
PR53431,295,158,94,61,42,31,23
PR53432,332,177,105,68,47,34,26
PR53433,315,168,100,65,45,33,25
PR53434,400,213,127,82,56,41,31
PR53435,344,183,109,70,48,35,26
PR53436,394,210,125,81,56,41,31
PR53437,339,180,107,69,47,34,26
PR53438,292,155,92,59,41,30,23
PR53439,290,154,91,59,41,30,23
PR53440,418,222,131,84,58,42,32
PR53441,384,204,121,78,54,39,29
PR53442,357,190,113,73,50,36,27
PR53443,357,190,113,73,50,36,27
PR53444,385,204,121,78,53,39,29
PR53445,381,202,120,77,53,38,29
PR53446,338,179,106,68,47,34,26
PR53447,320,170,101,65,45,33,25
PR53448,327,173,102,66,45,33,25
PR53449,344,182,108,69,48,35,26
PR53450,434,230,136,87,60,43,33
PR53451,414,219,129,83,57,41,31
PR53452,364,193,114,73,50,36,27
PR53453,368,194,114,73,50,36,27
PR53454,406,213,125,80,55,39,30
PR53455,380,200,118,75,51,37,28
PR53456,336,177,104,67,46,33,25
PR53457,448,235,138,88,60,43,32
PR53458,513,269,158,101,69,49,37
PR53459,512,268,157,100,68,49,37
PR53460,541,283,166,105,72,51,38
PR53461,514,269,158,100,68,49,37
PR53462,512,269,158,101,69,49,37
PR53463,534,280,164,104,71,51,38
PR53464,520,272,159,101,69,49,37
PR53465,538,282,165,105,71,51,38
PR53466,516,271,159,101,69,50,37
PR53467,547,287,168,107,73,52,39
PR53468,603,317,186,119,81,58,43
PR53469,463,245,145,93,64,46,35
PR53470,557,295,174,112,76,55,41
PR53471,371,198,118,76,52,38,29
PR53472,373,199,119,77,53,38,29
PR53473,320,173,104,68,47,35,26
PR53474,308,167,101,66,46,34,26
PR53475,218,122,76,51,36,27,21
PR53476,117,69,45,31,23,18,14
PR53477,164,94,60,41,30,22,18
PR53478,126,75,49,34,25,19,15
PR53479,127,76,50,35,26,20,16
PR53480,144,85,55,38,28,21,17
PR53481,154,90,58,40,29,22,17
PR53482,510,269,158,101,69,50,37
PR53483,535,282,166,106,72,52,39
PR53484,585,309,182,116,79,57,43
PR53485,673,355,209,134,91,66,49
PR53486,538,286,170,109,75,54,41
PR53487,418,223,133,86,59,43,32
PR53488,269,147,89,58,41,30,23
PR53489,332,180,109,71,49,36,27
PR53490,361,195,117,76,53,39,29
PR53491,461,245,145,93,64,46,35
PR53492,431,228,135,87,60,43,32
PR53493,540,285,168,108,74,53,40
PR53494,415,220,130,84,58,42,32
PR53495,454,240,142,91,62,45,34
PR53496,459,242,143,91,62,45,34
PR53497,459,242,143,92,63,45,34
PR53498,451,239,141,91,62,45,34
PR53499,371,197,117,75,52,38,29
PR53500,378,201,119,77,53,38,29
PR53501,434,230,136,87,60,43,33
PR53502,418,222,132,85,58,42,32
PR53503,320,171,102,66,46,33,25
PR53504,338,180,107,69,48,35,26
PR53505,282,152,91,59,41,30,23
PR53506,273,147,88,57,40,29,22
PR53507,290,156,94,61,42,31,24
PR53508,331,179,108,70,49,36,27
PR53509,317,173,105,69,48,35,27
PR53510,283,155,95,63,44,33,25
PR53511,213,119,74,49,35,26,20
PR53512,97,60,40,28,21,16,13
PR53513,101,62,41,29,22,17,14
PR53514,65,44,31,23,18,14,12
PR53515,71,46,32,23,18,14,11
PR53516,54,38,28,21,16,13,11
PR53517,145,85,55,38,28,21,17
PR53518,92,58,40,29,22,17,14
PR53519,38,30,23,18,14,12,10
PR53520,116,70,46,32,24,18,15
PR53521,47,34,25,19,15,12,10
PR53522,42,32,24,19,15,12,10
PR53523,35,28,22,17,14,11,9
PR53524,93,59,40,29,22,17,14
PR53525,11,17,16,14,12,10,9
PR53526,92,57,38,27,20,16,13
PR53527,106,65,43,31,23,18,14
PR53528,35,29,23,18,15,12,10
PR53529,39,30,23,18,14,12,10
PR53530,33,27,21,17,14,11,9
PR53531,-7,7,10,10,9,8,7
PR53532,67,45,32,24,18,15,12
PR53533,37,29,22,17,14,11,9
PR53534,38,30,23,18,14,12,10
PR53535,-18,2,7,8,8,7,7
PR53536,57,40,29,22,17,14,11
PR53537,0,11,13,12,11,9,8
PR53538,10,16,15,13,11,10,8
PR53539,16,19,17,14,12,10,9
PR53540,14,18,17,14,12,10,9
PR53541,9,16,16,14,12,10,9
PR53542,16,19,17,14,12,10,9
PR53543,12,17,16,14,12,10,9
PR53544,19,21,18,15,13,11,9
PR53545,18,20,18,15,13,11,9
PR53546,25,23,19,16,13,11,9
PR53547,26,24,20,16,13,11,9
PR53548,35,28,22,17,14,11,9
PR53549,5,13,13,12,10,9,8
PR53550,75,51,36,27,21,17,14
PR53551,123,75,50,35,26,20,16
PR53552,159,93,60,41,30,23,18
PR53553,145,85,55,38,28,21,17
PR53554,161,93,59,40,29,22,17
PR53555,154,89,57,39,28,21,17
PR53556,159,91,58,39,28,21,17
PR53557,198,112,70,47,34,25,20
PR53558,186,106,67,45,32,24,19
PR53559,212,119,74,50,36,27,21
PR53560,222,124,77,51,36,27,21
PR53561,223,125,78,52,37,28,22
PR53562,175,99,62,42,30,23,18
PR53563,173,99,62,42,30,23,18
PR53564,180,103,65,44,32,24,19
PR53565,126,75,49,34,25,19,15
PR53566,135,80,52,36,26,20,16
PR53567,152,89,57,39,28,21,17
PR53568,151,88,56,38,28,21,17
PR53569,173,98,61,41,29,22,17
PR53570,126,75,49,34,25,19,15
PR53571,132,78,51,35,26,20,16
PR53572,112,68,45,31,23,18,14
PR53573,63,43,30,22,17,13,11
PR53574,166,96,61,42,30,23,18
PR53575,93,58,39,28,21,16,13
PR53576,138,81,52,36,26,20,16
PR53577,121,72,47,33,24,18,14
PR53578,159,91,57,39,28,21,16
PR53579,155,89,56,38,27,21,16
PR53580,220,123,76,51,36,27,21
PR53581,208,117,73,49,35,26,20
PR53582,272,149,91,60,42,31,24
PR53583,324,177,107,70,49,36,28
PR53584,294,161,98,65,45,33,25
PR53585,289,158,96,63,44,33,25
PR53586,363,197,119,78,54,40,30
PR53587,322,176,107,70,49,36,28
PR53588,337,184,112,73,51,38,29
PR53589,162,98,64,45,33,25,20
PR53590,243,136,84,56,40,30,23
PR53591,300,163,99,65,45,33,25
PR53592,266,146,89,59,41,30,23
PR53593,234,129,79,52,37,27,21
PR53594,230,127,78,52,37,27,21
PR53595,264,145,89,59,41,31,24
PR53596,264,146,89,59,42,31,24
PR53597,216,119,73,48,34,25,19
PR53598,218,120,73,48,34,25,19
PR53599,204,114,71,47,34,25,20
PR53600,308,168,102,67,47,35,27
PR53601,229,127,78,52,37,27,21
PR53602,246,136,83,55,39,29,22
PR53603,204,113,69,46,33,24,19
PR53604,207,115,71,47,33,25,19
PR53605,233,128,78,52,37,27,21
PR53606,209,116,71,47,33,25,19
PR53607,185,103,64,43,31,23,18
PR53608,184,103,64,43,31,23,18
PR53609,231,127,78,52,37,27,21
PR53610,207,115,71,47,34,25,19
PR53611,198,111,69,46,33,25,19
PR53612,182,102,63,42,30,22,17
PR53613,187,104,64,43,30,23,18
PR53614,233,128,78,52,37,27,21
PR53615,199,111,68,46,33,24,19
PR53616,229,126,77,51,36,27,21
PR53617,200,112,69,46,33,25,19
PR53618,227,125,77,51,36,27,21
PR53619,266,146,89,59,41,31,24
PR53620,175,98,61,41,29,22,17
PR53621,180,101,63,42,30,23,18
PR53622,184,103,64,43,31,23,18
PR53623,179,100,62,42,30,22,17
PR53624,180,101,63,42,30,23,18
PR53625,265,146,89,59,42,31,24
PR53626,259,142,87,57,40,30,23
PR53627,220,122,75,50,35,26,20
PR53628,180,101,63,42,30,23,18
PR53629,158,90,56,38,27,21,16
PR53630,190,106,66,44,31,23,18
PR53631,162,92,58,39,28,21,17
PR53632,164,93,58,39,28,21,16
PR53633,164,93,58,39,28,21,16
PR53634,163,92,57,39,28,21,16
PR53635,163,92,57,39,28,21,16
PR53636,162,92,58,39,28,21,17
PR53637,101,61,40,28,21,16,13
PR53638,115,68,44,31,23,18,14
PR53639,95,58,38,27,20,16,13
PR53640,105,63,41,29,21,16,13
PR53641,105,63,41,29,21,16,13
PR53642,115,68,44,31,23,17,14
PR53643,120,71,46,32,23,18,14
PR53644,166,94,59,40,29,22,17
PR53645,165,93,58,39,28,21,16
PR53646,165,93,58,39,28,21,16
PR53647,324,176,106,69,48,35,27
PR53648,238,134,83,56,40,30,23
PR53649,217,120,74,49,35,26,20
PR53650,164,93,58,39,28,21,16
PR53651,226,126,78,52,37,27,21
PR53652,293,162,99,66,46,34,26
PR53653,269,149,91,60,42,31,24
PR53654,224,126,78,52,37,28,21
PR53655,253,141,87,58,41,30,23
PR53656,345,187,112,73,51,37,28
PR53657,255,139,84,55,39,28,22
PR53658,262,143,87,57,40,29,22
PR53659,262,143,87,57,40,29,22
PR53660,243,133,81,53,37,27,21
PR53661,189,105,65,43,31,23,18
PR53662,197,109,67,44,31,23,18
PR53663,203,112,69,46,32,24,19
PR53664,198,110,68,45,32,24,18
PR53665,211,116,71,47,33,25,19
PR53666,222,121,73,48,34,25,19
PR53667,224,122,74,49,34,25,19
PR53668,315,170,102,66,46,34,26
PR53669,311,168,101,66,46,34,26
PR53670,317,171,103,67,47,34,26
PR53671,371,199,119,77,53,39,29
PR53672,265,143,86,56,39,29,22
PR53673,289,156,94,61,43,31,24
PR53674,321,172,103,67,46,34,26
PR53675,307,164,98,63,44,32,24
PR53676,307,164,98,63,44,32,24
PR53677,301,161,96,62,43,31,24
PR53678,322,172,102,66,46,33,25
PR53679,336,180,107,69,48,35,26
PR53680,420,223,132,85,58,42,32
PR53681,515,272,160,103,70,51,38
PR53682,536,283,167,107,73,53,40
PR53683,225,125,77,51,36,27,21
PR53684,256,142,87,58,41,30,23
PR53685,189,108,68,46,33,25,19
PR53686,255,142,88,58,41,31,24
PR53687,242,135,83,55,39,29,22
PR53688,195,111,69,47,33,25,19
PR53689,229,127,78,52,37,27,21
PR53690,203,114,71,47,34,25,19
PR53691,223,123,75,50,35,26,20
PR53692,291,160,97,64,45,33,25
PR53693,241,135,83,55,39,29,22
PR53694,264,146,89,59,42,31,24
PR53695,162,94,60,41,30,22,17
PR53696,259,144,89,59,42,31,24
PR53697,320,176,107,71,50,37,28
PR53698,241,134,82,55,39,29,22
PR53699,308,167,101,66,46,34,26
PR53700,283,154,93,61,43,31,24
PR53701,189,105,65,43,31,23,18
PR53702,211,116,71,47,33,25,19
PR53703,265,144,87,57,40,29,22
PR53704,219,120,73,48,34,25,19
PR53705,219,120,73,48,34,25,19
PR53706,218,119,72,47,33,24,19
PR53707,220,120,73,48,34,25,19
PR53708,153,88,56,38,27,21,16
PR53709,187,106,66,44,32,24,18
PR53710,223,123,75,50,35,26,20
PR53711,258,142,87,57,40,30,23
PR53712,273,150,91,60,42,31,24
PR53713,279,153,93,61,43,32,24
PR53714,290,158,95,62,43,32,24
PR53715,271,147,89,58,41,30,23
PR53716,205,113,69,46,32,24,18
PR53717,192,107,66,44,31,23,18
PR53718,195,108,66,44,31,23,18
PR53719,187,104,64,43,30,23,18
PR53720,195,108,66,44,31,23,18
PR53721,267,145,88,58,40,30,23
PR53722,219,120,73,48,34,25,19
PR53723,309,167,100,65,45,33,25
PR53724,273,148,89,58,41,30,23
PR53725,224,122,74,49,34,25,19
PR53726,302,163,98,64,44,32,25
PR53727,317,171,103,67,47,34,26
PR53728,231,126,76,50,35,26,20
PR53729,287,155,93,61,42,31,24
PR53730,291,157,94,61,42,31,24
PR53731,305,164,98,64,44,32,25
PR53732,271,146,88,57,40,29,22
PR53733,335,180,108,70,49,36,27
PR53734,329,177,106,69,48,35,27
PR53735,291,156,93,60,42,31,23
PR53736,288,154,92,60,41,30,23
PR53737,286,153,91,59,41,30,23
PR53738,349,186,110,71,49,36,27
PR53739,371,197,117,75,52,38,29
PR53740,351,187,111,72,50,36,27
PR53741,338,180,107,69,48,35,26
PR53742,296,159,95,62,43,31,24
PR53743,582,307,181,116,79,57,43
PR53744,372,202,122,80,55,40,31
PR53745,543,288,170,109,75,54,41
PR53746,495,265,158,102,70,51,38
PR53747,553,293,173,111,76,55,41
PR53748,519,274,161,103,70,51,38
PR53749,493,261,154,99,68,49,37
PR53750,463,245,144,92,63,46,34
PR53751,756,399,236,151,103,74,56
PR53752,422,230,140,92,64,47,36
PR53753,444,239,143,93,64,47,36
PR53754,385,210,127,83,58,43,33
PR53755,288,157,95,63,44,32,25
PR53756,299,160,95,62,43,31,24
PR53757,339,181,108,70,48,35,27
PR53758,317,169,101,65,45,33,25
PR53759,306,163,97,63,43,32,24
PR53760,312,167,100,65,45,33,25
PR53761,355,190,113,73,50,37,28
PR53762,300,161,96,62,43,31,24
PR53763,319,171,102,66,46,33,25
PR53764,384,204,121,78,54,39,29
PR53765,542,285,167,107,73,52,39
PR53766,673,353,207,132,90,64,48
PR53767,421,235,145,96,68,50,38
PR53768,548,295,177,115,79,58,44
PR53769,615,327,194,125,86,62,47
PR53770,566,299,176,113,77,56,42
PR53771,542,286,168,108,74,53,40
PR53772,392,206,121,77,53,38,29
PR53773,408,222,134,88,61,45,34
PR53774,594,314,185,119,81,58,44
PR53775,528,280,165,106,73,53,40
PR53776,393,212,127,83,57,42,32
PR53777,322,179,110,73,52,38,29
PR53778,279,155,96,64,45,33,26
PR53779,296,167,104,70,50,37,29
PR53780,479,256,153,99,68,50,38
PR53781,460,246,147,95,66,48,36
PR53782,483,258,154,100,69,50,38
PR53783,351,192,117,77,54,40,31
PR53784,363,198,120,79,55,41,31
PR53785,394,214,129,84,59,43,33
PR53786,387,208,125,81,56,41,31
PR53787,278,151,91,60,42,31,24
PR53788,340,184,111,73,51,37,29
PR53789,556,294,173,111,76,55,41
PR53790,56,43,32,24,19,15,12
PR53791,667,350,205,130,89,64,48
PR53792,444,234,138,88,60,43,33
PR53793,604,321,190,122,84,61,46
PR53794,542,288,171,110,76,55,41
PR53795,455,245,147,96,66,48,37
PR53796,384,208,125,82,57,42,32
PR53797,283,155,94,62,44,32,25
PR53798,242,134,82,55,39,29,22
PR53799,239,132,81,54,38,28,22
PR53800,234,129,79,53,37,28,22
PR53801,275,151,92,61,43,32,25
PR53802,671,355,209,134,91,66,49
PR53803,699,365,213,135,92,66,49
PR53804,621,329,194,124,85,61,46
PR53805,846,446,263,168,114,82,61
PR53806,427,239,148,98,69,51,39
PR53807,435,229,135,86,59,42,32
PR53808,450,237,140,90,61,44,33
PR53809,561,296,174,111,76,55,41
PR53810,491,263,157,101,70,51,38
PR53811,505,272,163,106,73,53,40
PR53812,513,273,162,104,72,52,39
PR53813,370,198,118,76,53,38,29
PR53814,463,246,146,94,65,47,35
PR53815,467,248,147,95,65,47,36
PR53816,558,294,173,111,76,55,41
PR53817,433,233,139,90,62,45,34
PR53818,474,250,147,94,64,46,35
PR53819,278,153,93,62,44,32,25
PR53820,295,161,98,65,46,34,26
PR53821,244,135,83,55,39,29,22
PR53822,225,125,77,51,36,27,21
PR53823,142,82,52,36,26,20,16
PR53824,135,79,51,35,26,20,16
PR53825,138,80,51,35,26,20,16
PR53826,136,79,51,35,26,20,16
PR53827,95,59,40,29,22,17,14
PR53828,156,90,57,39,28,21,17
PR53829,102,62,41,29,22,17,14
PR53830,121,72,47,33,24,19,15
PR53831,119,71,46,32,24,18,15
PR53832,144,84,54,37,27,21,16
PR53833,125,74,48,33,24,19,15
PR53834,153,88,56,38,28,21,17
PR53835,199,111,69,46,33,25,19
PR53836,248,138,85,57,40,30,23
PR53837,212,119,74,50,36,27,21
PR53838,203,113,70,47,33,25,19
PR53839,324,176,106,70,49,36,27
PR53840,324,176,106,69,48,35,27
PR53841,380,205,123,80,56,41,31
PR53842,354,197,121,80,57,42,32
PR53843,339,190,118,79,56,41,32
PR53844,383,212,130,86,60,44,34
PR53845,355,199,123,82,58,43,33
PR53846,324,183,114,76,54,40,31
PR53847,363,205,128,86,61,45,35
PR53848,330,188,118,79,56,42,32
PR53849,378,209,128,85,60,44,34
PR53850,465,252,152,99,69,50,38
PR53851,389,216,133,88,62,46,35
PR53852,477,259,156,102,71,52,39
PR53853,333,189,118,79,56,42,32
PR53854,551,298,179,116,81,59,45
PR53855,582,310,184,119,82,59,45
PR53856,591,315,187,121,83,60,45
PR53857,607,322,191,123,84,61,46
PR53858,609,326,194,125,86,62,47
PR53859,559,298,177,114,79,57,43
PR53860,561,298,177,114,78,57,43
PR53861,513,273,162,104,72,52,39
PR53862,486,259,154,99,68,49,37
PR53863,345,186,112,73,51,37,28
PR53864,246,136,83,55,39,29,22
PR53865,158,91,58,40,29,22,17
PR53866,170,97,61,41,30,22,17
PR53867,345,189,115,76,53,39,30
PR53868,296,163,100,66,46,34,26
PR53869,106,64,42,29,22,17,13
PR53870,36,29,22,17,14,11,9
PR53871,102,62,41,29,22,17,14
PR53872,143,84,54,37,27,21,16
PR53873,147,85,54,37,27,20,16
PR53874,187,107,68,46,33,25,20
PR53875,205,116,73,49,35,26,21
PR53876,205,116,73,49,35,26,21
PR53877,111,68,45,32,24,19,15
PR53878,129,77,50,35,26,20,16
PR53879,76,50,35,26,20,16,13
PR53880,63,43,31,23,18,14,12
PR53881,101,64,43,31,23,18,15
PR53882,625,332,197,127,87,63,47
PR53883,619,328,194,124,85,61,46
PR53884,681,361,214,137,94,68,51
PR53885,549,295,177,115,79,58,44
PR53886,559,299,178,115,79,57,43
PR53887,593,315,187,120,82,59,45
PR53888,569,303,180,116,80,58,44
PR53889,183,102,63,42,30,22,17
PR53890,249,138,85,56,40,30,23
PR53891,155,90,57,39,28,21,17
PR53892,162,94,60,41,30,23,18
PR53893,117,70,46,32,24,18,15
PR53894,83,52,35,25,19,15,12
PR53895,65,44,31,23,18,14,12
PR53896,43,33,25,19,15,12,10
PR53897,79,51,35,26,20,16,13
PR53898,37,30,23,18,15,12,10
PR53899,39,31,24,19,15,12,10
PR53900,31,27,22,18,14,12,10
PR53901,60,42,31,23,18,15,12
PR53902,229,127,78,52,37,27,21
PR53903,216,121,75,50,36,27,21
PR53904,164,94,59,40,29,22,17
PR53905,34,28,22,17,14,11,9
PR53906,167,96,61,42,30,23,18
PR53907,88,55,37,26,20,15,12
PR53908,86,54,37,26,20,16,13
PR53909,22,25,22,18,15,12,10
PR53910,144,85,55,38,28,21,17
PR53911,104,64,43,30,23,18,14
PR53912,92,57,38,27,20,16,13
PR53913,78,50,34,25,19,15,12
PR53914,118,72,48,34,25,19,15
PR53915,156,91,58,40,29,22,17
PR53916,162,94,60,41,30,23,18
PR53917,166,96,61,42,30,23,18
PR53918,95,59,40,29,22,17,14
PR53919,40,32,25,20,16,13,11
PR53920,96,61,42,30,23,18,15
PR53921,3,13,14,13,11,10,8
PR53922,67,45,32,24,18,15,12
PR53923,77,51,36,26,20,16,13
PR53924,51,37,28,21,17,14,11
PR53925,35,29,23,18,15,12,10
PR53926,62,44,32,24,19,15,12
PR53927,34,29,23,18,15,12,10
PR53928,64,44,32,24,19,15,12
PR53929,80,53,37,27,21,17,14
PR53930,84,55,38,28,21,17,14
PR53931,13,17,16,14,12,10,9
PR53932,83,54,37,27,21,16,13
PR53933,60,42,30,23,18,14,12
PR53934,135,80,52,36,27,20,16
PR53935,161,93,59,40,29,22,17
PR53936,298,165,101,67,47,35,27
PR53937,186,109,70,48,35,26,21
PR53938,136,82,54,38,28,21,17
PR53939,296,164,101,67,47,35,27
PR53940,400,214,128,83,57,42,32
PR53941,364,193,115,74,51,37,28
PR53942,153,89,57,39,28,21,17
PR53943,165,98,64,44,32,25,19
PR53944,274,155,97,65,46,34,27
PR53945,348,187,112,73,51,37,28
PR53946,326,175,105,68,47,34,26
PR53947,358,191,114,74,51,37,28
PR53948,250,136,83,54,38,28,21
PR53949,283,152,91,59,41,30,23
PR53950,365,197,119,77,54,39,30
PR53951,341,187,114,75,53,39,30
PR53952,261,146,90,60,43,32,25
PR53953,291,162,100,67,47,35,27
PR53954,256,145,90,61,43,32,25
PR53955,148,89,58,40,29,22,18
PR53956,200,118,76,52,38,29,23
PR53957,312,173,106,70,49,36,28
PR53958,321,175,106,70,49,36,28
PR53959,294,161,98,65,45,33,26
PR53960,429,231,139,90,63,46,35
PR53961,377,203,122,79,55,40,30
PR53962,332,180,109,71,50,37,28
PR53963,392,211,127,83,57,42,32
PR53964,296,160,97,63,44,32,25
PR53965,338,182,109,71,49,36,27
PR53966,352,188,112,73,50,37,28
PR53967,371,197,117,75,52,38,29
PR53968,368,197,118,76,53,38,29
PR53969,399,214,128,83,57,42,32
PR53970,340,183,110,72,50,36,28
PR53971,426,227,135,87,60,44,33
PR53972,415,223,134,87,60,44,33
PR53973,222,122,75,50,35,26,20
PR53974,350,189,114,74,52,38,29
PR53975,334,183,111,73,51,38,29
PR53976,383,207,125,81,56,41,31
PR53977,293,161,98,65,46,34,26
PR53978,188,106,66,44,32,24,19
PR53979,207,116,72,48,34,25,20
PR53980,144,83,53,36,26,20,16
PR53981,91,56,37,26,19,15,12
PR53982,120,71,46,32,23,18,14
PR53983,194,110,69,47,34,25,20
PR53984,171,98,62,42,30,23,18
PR53985,84,53,36,26,20,15,12
PR53986,100,61,41,29,22,17,14
PR53987,160,93,59,40,29,22,17
PR53988,57,39,28,21,16,13,11
PR53989,64,43,30,22,17,14,11
PR53990,47,34,25,19,15,12,10
PR53991,114,68,45,31,23,18,14
PR53992,102,62,41,29,21,16,13
PR53993,74,48,33,24,18,14,12
PR53994,57,39,28,21,16,13,11
PR53995,53,37,27,20,16,13,11
PR53996,47,34,25,19,15,12,10
PR53997,46,34,25,19,15,12,10
PR53998,52,36,26,20,15,12,10
PR53999,29,25,20,16,13,11,9
PR54000,47,34,25,19,15,12,10
PR54001,51,36,26,20,16,13,11
PR54002,120,72,47,33,24,19,15
PR54003,154,90,58,40,29,22,17
PR54004,110,67,44,31,23,18,14
PR54005,71,47,33,24,19,15,12
PR54006,102,63,42,30,22,17,14
PR54007,97,60,40,29,22,17,14
PR54008,31,27,22,18,14,12,10
PR54009,90,57,39,28,21,17,14
PR54010,145,86,56,39,29,22,17
PR54011,135,81,53,37,27,21,17
PR54012,121,73,48,34,25,19,15
PR54013,97,60,40,29,22,17,14
PR54014,103,64,43,31,23,18,14
PR54015,82,53,37,27,20,16,13
PR54016,90,57,39,28,21,17,13
PR54017,100,62,42,30,22,17,14
PR54018,101,63,42,30,23,18,14
PR54019,93,59,40,29,22,17,14
PR54020,60,42,30,23,18,14,12
PR54021,130,78,51,36,26,20,16
PR54022,266,150,93,63,45,34,26
PR54023,117,75,51,37,28,22,17
PR54024,108,70,48,35,26,20,16
PR54025,190,110,70,48,35,26,21
PR54026,215,123,77,52,37,28,22
PR54027,201,118,76,52,38,29,23
PR54028,199,117,75,52,38,29,23
PR54029,231,133,84,57,41,31,24
PR54030,192,115,75,52,38,29,23
PR54031,207,122,79,54,39,30,23
PR54032,201,120,78,54,39,30,23
PR54033,163,101,67,47,35,27,21
PR54034,131,85,58,42,31,24,19
PR54035,140,90,61,44,33,25,20
PR54036,177,108,71,50,37,28,22
PR54037,156,98,66,47,35,27,21
PR54038,228,134,86,59,43,32,25
PR54039,155,98,66,47,35,27,21
PR54040,243,141,90,61,44,33,26
PR54041,235,138,88,60,44,33,26
PR54042,238,140,90,62,45,34,27
PR54043,329,185,115,77,55,41,32
PR54044,399,216,130,85,59,43,33
PR54045,300,166,102,68,48,36,28
PR54046,403,218,132,86,60,44,34
PR54047,476,250,147,94,65,47,35
PR54048,447,235,138,89,61,44,33
PR54049,232,135,86,59,42,32,25
PR54050,421,228,138,90,63,46,35
PR54051,381,209,127,84,59,43,33
PR54052,518,278,166,108,75,54,41
PR54053,529,283,170,110,76,55,42
PR54054,282,156,96,64,45,34,26
PR54055,262,148,93,63,45,34,26
PR54056,326,178,109,72,51,38,29
PR54057,242,134,83,55,39,29,23
PR54058,229,128,80,54,39,29,23
PR54059,239,130,79,52,37,27,21
PR54060,442,232,136,87,60,43,33
PR54061,500,262,154,99,68,49,37
PR54062,440,233,138,89,61,44,33
PR54063,424,226,135,87,60,44,33
PR54064,415,222,133,86,60,44,33
PR54065,339,184,111,73,51,37,29
PR54066,270,148,90,60,42,31,24
